"#","Date Time, GMT-04:00","30cm, °C","20cm, °C"
634,15-08-17 00:00:00,22.633,23.376
635,15-08-17 01:00:00,22.681,23.352
636,15-08-17 02:00:00,22.729,23.328
637,15-08-17 03:00:00,22.729,23.256
638,15-08-17 04:00:00,22.729,23.184
639,15-08-17 05:00:00,22.705,23.112
640,15-08-17 06:00:00,22.681,23.040
641,15-08-17 07:00:00,22.633,22.944
642,15-08-17 08:00:00,22.561,22.848
643,15-08-17 09:00:00,22.513,22.776
644,15-08-17 10:00:00,22.441,22.681
645,15-08-17 11:00:00,22.393,22.633
646,15-08-17 12:00:00,22.345,22.657
647,15-08-17 13:00:00,22.321,22.705
648,15-08-17 14:00:00,22.321,22.800
649,15-08-17 15:00:00,22.345,22.944
650,15-08-17 16:00:00,22.417,23.112
651,15-08-17 17:00:00,22.513,23.280
652,15-08-17 18:00:00,22.609,23.448
653,15-08-17 19:00:00,22.729,23.617
654,15-08-17 20:00:00,22.848,23.761
655,15-08-17 21:00:00,22.992,23.881
656,15-08-17 22:00:00,23.088,23.954
657,15-08-17 23:00:00,23.184,24.002
658,15-08-18 00:00:00,23.256,24.026
659,15-08-18 01:00:00,23.304,24.002
660,15-08-18 02:00:00,23.328,23.978
661,15-08-18 03:00:00,23.352,23.930
662,15-08-18 04:00:00,23.352,23.857
663,15-08-18 05:00:00,23.328,23.809
664,15-08-18 06:00:00,23.280,23.737
665,15-08-18 07:00:00,23.256,23.641
666,15-08-18 08:00:00,23.208,23.569
667,15-08-18 09:00:00,23.160,23.472
668,15-08-18 10:00:00,23.088,23.400
669,15-08-18 11:00:00,23.040,23.352
670,15-08-18 12:00:00,22.992,23.328
671,15-08-18 13:00:00,22.944,23.304
672,15-08-18 14:00:00,22.920,23.352
673,15-08-18 15:00:00,22.920,23.400
674,15-08-18 16:00:00,22.920,23.472
675,15-08-18 17:00:00,22.968,23.545
676,15-08-18 18:00:00,22.992,23.617
677,15-08-18 19:00:00,23.040,23.737
678,15-08-18 20:00:00,23.112,23.833
679,15-08-18 21:00:00,23.184,23.905
680,15-08-18 22:00:00,23.232,23.930
681,15-08-18 23:00:00,23.280,23.905
682,15-08-19 00:00:00,23.280,23.857
683,15-08-19 01:00:00,23.280,23.785
684,15-08-19 02:00:00,23.280,23.689
685,15-08-19 03:00:00,23.232,23.593
686,15-08-19 04:00:00,23.184,23.472
687,15-08-19 05:00:00,23.112,23.376
688,15-08-19 06:00:00,23.040,23.256
689,15-08-19 07:00:00,22.968,23.160
690,15-08-19 08:00:00,22.896,23.040
691,15-08-19 09:00:00,22.800,22.944
692,15-08-19 10:00:00,22.729,22.848
693,15-08-19 11:00:00,22.657,22.800
694,15-08-19 12:00:00,22.585,22.800
695,15-08-19 13:00:00,22.561,22.848
696,15-08-19 14:00:00,22.537,22.920
697,15-08-19 15:00:00,22.561,23.040
698,15-08-19 16:00:00,22.609,23.160
699,15-08-19 17:00:00,22.657,23.304
700,15-08-19 18:00:00,22.753,23.472
701,15-08-19 19:00:00,22.848,23.617
702,15-08-19 20:00:00,22.944,23.737
703,15-08-19 21:00:00,23.064,23.809
704,15-08-19 22:00:00,23.136,23.857
705,15-08-19 23:00:00,23.208,23.881
706,15-08-20 00:00:00,23.256,23.857
707,15-08-20 01:00:00,23.280,23.857
708,15-08-20 02:00:00,23.304,23.809
709,15-08-20 03:00:00,23.304,23.785
710,15-08-20 04:00:00,23.280,23.737
711,15-08-20 05:00:00,23.280,23.689
712,15-08-20 06:00:00,23.256,23.641
713,15-08-20 07:00:00,23.232,23.593
714,15-08-20 08:00:00,23.184,23.545
715,15-08-20 09:00:00,23.160,23.472
716,15-08-20 10:00:00,23.112,23.400
717,15-08-20 11:00:00,23.064,23.328
718,15-08-20 12:00:00,23.016,23.232
719,15-08-20 13:00:00,22.944,23.160
720,15-08-20 14:00:00,22.896,23.136
721,15-08-20 15:00:00,22.848,23.112
722,15-08-20 16:00:00,22.824,23.088
723,15-08-20 17:00:00,22.800,23.088
724,15-08-20 18:00:00,22.776,23.088
725,15-08-20 19:00:00,22.776,23.088
726,15-08-20 20:00:00,22.753,23.064
727,15-08-20 21:00:00,22.753,23.016
728,15-08-20 22:00:00,22.729,22.944
729,15-08-20 23:00:00,22.681,22.848
730,15-08-21 00:00:00,22.633,22.753
731,15-08-21 01:00:00,22.585,22.657
732,15-08-21 02:00:00,22.513,22.537
733,15-08-21 03:00:00,22.441,22.417
734,15-08-21 04:00:00,22.369,22.298
735,15-08-21 05:00:00,22.274,22.178
736,15-08-21 06:00:00,22.178,22.034
737,15-08-21 07:00:00,22.058,21.915
738,15-08-21 08:00:00,21.963,21.748
739,15-08-21 09:00:00,21.843,21.628
740,15-08-21 10:00:00,21.748,21.485
741,15-08-21 11:00:00,21.628,21.390
742,15-08-21 12:00:00,21.533,21.318
743,15-08-21 13:00:00,21.461,21.270
744,15-08-21 14:00:00,21.390,21.246
745,15-08-21 15:00:00,21.342,21.270
746,15-08-21 16:00:00,21.318,21.342
747,15-08-21 17:00:00,21.342,21.461
748,15-08-21 18:00:00,21.366,21.557
749,15-08-21 19:00:00,21.413,21.652
750,15-08-21 20:00:00,21.485,21.748
751,15-08-21 21:00:00,21.533,21.795
752,15-08-21 22:00:00,21.581,21.843
753,15-08-21 23:00:00,21.628,21.843
754,15-08-22 00:00:00,21.652,21.795
755,15-08-22 01:00:00,21.652,21.748
756,15-08-22 02:00:00,21.628,21.652
757,15-08-22 03:00:00,21.604,21.557
758,15-08-22 04:00:00,21.533,21.437
759,15-08-22 05:00:00,21.461,21.318
760,15-08-22 06:00:00,21.390,21.175
761,15-08-22 07:00:00,21.294,21.032
762,15-08-22 08:00:00,21.199,20.889
763,15-08-22 09:00:00,21.079,20.746
764,15-08-22 10:00:00,20.984,20.603
765,15-08-22 11:00:00,20.865,20.531
766,15-08-22 12:00:00,20.770,20.484
767,15-08-22 13:00:00,20.698,20.507
768,15-08-22 14:00:00,20.674,20.579
769,15-08-22 15:00:00,20.674,20.722
770,15-08-22 16:00:00,20.722,20.889
771,15-08-22 17:00:00,20.793,21.079
772,15-08-22 18:00:00,20.865,21.246
773,15-08-22 19:00:00,20.984,21.413
774,15-08-22 20:00:00,21.079,21.557
775,15-08-22 21:00:00,21.199,21.676
776,15-08-22 22:00:00,21.294,21.724
777,15-08-22 23:00:00,21.366,21.748
778,15-08-23 00:00:00,21.413,21.724
779,15-08-23 01:00:00,21.437,21.652
780,15-08-23 02:00:00,21.437,21.581
781,15-08-23 03:00:00,21.413,21.485
782,15-08-23 04:00:00,21.366,21.390
783,15-08-23 05:00:00,21.318,21.270
784,15-08-23 06:00:00,21.246,21.151
785,15-08-23 07:00:00,21.175,21.032
786,15-08-23 08:00:00,21.079,20.889
787,15-08-23 09:00:00,20.984,20.746
788,15-08-23 10:00:00,20.889,20.627
789,15-08-23 11:00:00,20.793,20.555
790,15-08-23 12:00:00,20.722,20.531
791,15-08-23 13:00:00,20.674,20.579
792,15-08-23 14:00:00,20.650,20.722
793,15-08-23 15:00:00,20.698,20.936
794,15-08-23 16:00:00,20.770,21.223
795,15-08-23 17:00:00,20.889,21.533
796,15-08-23 18:00:00,21.056,21.819
797,15-08-23 19:00:00,21.246,22.106
798,15-08-23 20:00:00,21.437,22.321
799,15-08-23 21:00:00,21.604,22.441
800,15-08-23 22:00:00,21.748,22.513
801,15-08-23 23:00:00,21.867,22.537
802,15-08-24 00:00:00,21.939,22.513
803,15-08-24 01:00:00,21.987,22.489
804,15-08-24 02:00:00,22.011,22.417
805,15-08-24 03:00:00,22.011,22.369
806,15-08-24 04:00:00,21.987,22.298
807,15-08-24 05:00:00,21.963,22.202
808,15-08-24 06:00:00,21.915,22.082
809,15-08-24 07:00:00,21.843,21.939
810,15-08-24 08:00:00,21.772,21.772
811,15-08-24 09:00:00,21.676,21.604
812,15-08-24 10:00:00,21.581,21.461
813,15-08-24 11:00:00,21.485,21.366
814,15-08-24 12:00:00,21.390,21.318
815,15-08-24 13:00:00,21.318,21.318
816,15-08-24 14:00:00,21.294,21.390
817,15-08-24 15:00:00,21.294,21.509
818,15-08-24 16:00:00,21.318,21.676
819,15-08-24 17:00:00,21.390,21.843
820,15-08-24 18:00:00,21.485,22.011
821,15-08-24 19:00:00,21.581,22.154
822,15-08-24 20:00:00,21.676,22.250
823,15-08-24 21:00:00,21.748,22.298
824,15-08-24 22:00:00,21.819,22.298
825,15-08-24 23:00:00,21.843,22.250
826,15-08-25 00:00:00,21.843,22.178
827,15-08-25 01:00:00,21.843,22.082
828,15-08-25 02:00:00,21.795,21.963
829,15-08-25 03:00:00,21.748,21.843
830,15-08-25 04:00:00,21.676,21.724
831,15-08-25 05:00:00,21.604,21.557
832,15-08-25 06:00:00,21.509,21.390
833,15-08-25 07:00:00,21.413,21.223
834,15-08-25 08:00:00,21.294,21.032
835,15-08-25 09:00:00,21.175,20.865
836,15-08-25 10:00:00,21.032,20.698
837,15-08-25 11:00:00,20.913,20.555
838,15-08-25 12:00:00,20.793,20.460
839,15-08-25 13:00:00,20.698,20.436
840,15-08-25 14:00:00,20.627,20.460
841,15-08-25 15:00:00,20.603,20.507
842,15-08-25 16:00:00,20.579,20.627
843,15-08-25 17:00:00,20.603,20.770
844,15-08-25 18:00:00,20.650,20.889
845,15-08-25 19:00:00,20.722,20.984
846,15-08-25 20:00:00,20.770,21.032
847,15-08-25 21:00:00,20.817,21.056
848,15-08-25 22:00:00,20.841,21.008
849,15-08-25 23:00:00,20.841,20.960
850,15-08-26 00:00:00,20.817,20.889
851,15-08-26 01:00:00,20.793,20.817
852,15-08-26 02:00:00,20.746,20.722
853,15-08-26 03:00:00,20.698,20.603
854,15-08-26 04:00:00,20.627,20.507
855,15-08-26 05:00:00,20.579,20.412
856,15-08-26 06:00:00,20.484,20.317
857,15-08-26 07:00:00,20.412,20.198
858,15-08-26 08:00:00,20.341,20.103
859,15-08-26 09:00:00,20.269,20.007
860,15-08-26 10:00:00,20.174,19.912
861,15-08-26 11:00:00,20.103,19.841
862,15-08-26 12:00:00,20.031,19.817
863,15-08-26 13:00:00,19.984,19.817
864,15-08-26 14:00:00,19.960,19.817
865,15-08-26 15:00:00,19.936,19.841
866,15-08-26 16:00:00,19.936,19.888
867,15-08-26 17:00:00,19.936,19.936
868,15-08-26 18:00:00,19.936,19.984
869,15-08-26 19:00:00,19.960,20.031
870,15-08-26 20:00:00,19.960,20.031
871,15-08-26 21:00:00,19.984,20.031
872,15-08-26 22:00:00,19.984,20.007
873,15-08-26 23:00:00,19.984,19.984
874,15-08-27 00:00:00,19.960,19.912
875,15-08-27 01:00:00,19.936,19.865
876,15-08-27 02:00:00,19.888,19.793
877,15-08-27 03:00:00,19.841,19.722
878,15-08-27 04:00:00,19.793,19.651
879,15-08-27 05:00:00,19.746,19.579
880,15-08-27 06:00:00,19.698,19.508
881,15-08-27 07:00:00,19.627,19.413
882,15-08-27 08:00:00,19.579,19.318
883,15-08-27 09:00:00,19.508,19.246
884,15-08-27 10:00:00,19.436,19.151
885,15-08-27 11:00:00,19.365,19.103
886,15-08-27 12:00:00,19.318,19.080
887,15-08-27 13:00:00,19.270,19.080
888,15-08-27 14:00:00,19.246,19.127
889,15-08-27 15:00:00,19.246,19.199
890,15-08-27 16:00:00,19.270,19.318
891,15-08-27 17:00:00,19.294,19.413
892,15-08-27 18:00:00,19.341,19.508
893,15-08-27 19:00:00,19.389,19.603
894,15-08-27 20:00:00,19.460,19.651
895,15-08-27 21:00:00,19.484,19.698
896,15-08-27 22:00:00,19.532,19.674
897,15-08-27 23:00:00,19.532,19.627
898,15-08-28 00:00:00,19.532,19.532
899,15-08-28 01:00:00,19.484,19.389
900,15-08-28 02:00:00,19.436,19.246
901,15-08-28 03:00:00,19.365,19.080
902,15-08-28 04:00:00,19.270,18.913
903,15-08-28 05:00:00,19.151,18.747
904,15-08-28 06:00:00,19.032,18.557
905,15-08-28 07:00:00,18.913,18.390
906,15-08-28 08:00:00,18.794,18.200
907,15-08-28 09:00:00,18.652,18.033
908,15-08-28 10:00:00,18.533,17.867
909,15-08-28 11:00:00,18.390,17.772
910,15-08-28 12:00:00,18.295,17.772
911,15-08-28 13:00:00,18.247,17.867
912,15-08-28 14:00:00,18.224,18.033
913,15-08-28 15:00:00,18.271,18.295
914,15-08-28 16:00:00,18.366,18.557
915,15-08-28 17:00:00,18.509,18.866
916,15-08-28 18:00:00,18.652,19.151
917,15-08-28 19:00:00,18.842,19.413
918,15-08-28 20:00:00,19.008,19.627
919,15-08-28 21:00:00,19.175,19.770
920,15-08-28 22:00:00,19.294,19.865
921,15-08-28 23:00:00,19.413,19.888
922,15-08-29 00:00:00,19.484,19.865
923,15-08-29 01:00:00,19.508,19.793
924,15-08-29 02:00:00,19.532,19.722
925,15-08-29 03:00:00,19.508,19.627
926,15-08-29 04:00:00,19.484,19.532
927,15-08-29 05:00:00,19.436,19.436
928,15-08-29 06:00:00,19.389,19.318
929,15-08-29 07:00:00,19.318,19.222
930,15-08-29 08:00:00,19.270,19.127
931,15-08-29 09:00:00,19.199,19.008
932,15-08-29 10:00:00,19.127,18.937
933,15-08-29 11:00:00,19.056,18.889
934,15-08-29 12:00:00,19.008,18.913
935,15-08-29 13:00:00,18.985,19.008
936,15-08-29 14:00:00,19.008,19.151
937,15-08-29 15:00:00,19.056,19.341
938,15-08-29 16:00:00,19.127,19.603
939,15-08-29 17:00:00,19.246,19.841
940,15-08-29 18:00:00,19.389,20.031
941,15-08-29 19:00:00,19.532,20.174
942,15-08-29 20:00:00,19.651,20.293
943,15-08-29 21:00:00,19.770,20.365
944,15-08-29 22:00:00,19.841,20.388
945,15-08-29 23:00:00,19.912,20.412
946,15-08-30 00:00:00,19.960,20.412
947,15-08-30 01:00:00,19.984,20.388
948,15-08-30 02:00:00,20.007,20.341
949,15-08-30 03:00:00,20.007,20.293
950,15-08-30 04:00:00,20.007,20.246
951,15-08-30 05:00:00,19.984,20.198
952,15-08-30 06:00:00,19.936,20.126
953,15-08-30 07:00:00,19.912,20.055
954,15-08-30 08:00:00,19.865,20.007
955,15-08-30 09:00:00,19.841,19.936
956,15-08-30 10:00:00,19.793,19.888
957,15-08-30 11:00:00,19.746,19.841
958,15-08-30 12:00:00,19.722,19.841
959,15-08-30 13:00:00,19.722,19.936
960,15-08-30 14:00:00,19.722,20.103
961,15-08-30 15:00:00,19.793,20.341
962,15-08-30 16:00:00,19.912,20.603
963,15-08-30 17:00:00,20.055,20.913
964,15-08-30 18:00:00,20.222,21.175
965,15-08-30 19:00:00,20.412,21.390
966,15-08-30 20:00:00,20.579,21.581
967,15-08-30 21:00:00,20.722,21.700
968,15-08-30 22:00:00,20.841,21.748
969,15-08-30 23:00:00,20.960,21.772
970,15-08-31 00:00:00,21.008,21.724
971,15-08-31 01:00:00,21.056,21.676
972,15-08-31 02:00:00,21.056,21.604
973,15-08-31 03:00:00,21.056,21.509
974,15-08-31 04:00:00,21.032,21.413
975,15-08-31 05:00:00,20.984,21.318
976,15-08-31 06:00:00,20.936,21.223
977,15-08-31 07:00:00,20.889,21.127
978,15-08-31 08:00:00,20.817,21.032
979,15-08-31 09:00:00,20.770,20.936
980,15-08-31 10:00:00,20.698,20.841
981,15-08-31 11:00:00,20.627,20.793
982,15-08-31 12:00:00,20.603,20.817
983,15-08-31 13:00:00,20.579,20.889
984,15-08-31 14:00:00,20.579,21.056
985,15-08-31 15:00:00,20.650,21.270
986,15-08-31 16:00:00,20.746,21.557
987,15-08-31 17:00:00,20.889,21.843
988,15-08-31 18:00:00,21.056,22.154
989,15-08-31 19:00:00,21.246,22.417
990,15-08-31 20:00:00,21.437,22.585
991,15-08-31 21:00:00,21.581,22.705
992,15-08-31 22:00:00,21.724,22.753
993,15-08-31 23:00:00,21.819,22.705
994,15-09-01 00:00:00,21.843,22.633
995,15-09-01 01:00:00,21.867,22.513
996,15-09-01 02:00:00,21.843,22.369
997,15-09-01 03:00:00,21.795,22.226
998,15-09-01 04:00:00,21.724,22.058
999,15-09-01 05:00:00,21.652,21.915
1000,15-09-01 06:00:00,21.557,21.724
1001,15-09-01 07:00:00,21.461,21.557
1002,15-09-01 08:00:00,21.342,21.390
1003,15-09-01 09:00:00,21.246,21.223
1004,15-09-01 10:00:00,21.127,21.056
1005,15-09-01 11:00:00,21.008,20.960
1006,15-09-01 12:00:00,20.913,20.936
1007,15-09-01 13:00:00,20.865,21.032
1008,15-09-01 14:00:00,20.865,21.199
1009,15-09-01 15:00:00,20.913,21.437
1010,15-09-01 16:00:00,20.984,21.724
1011,15-09-01 17:00:00,21.127,22.034
1012,15-09-01 18:00:00,21.294,22.321
1013,15-09-01 19:00:00,21.461,22.561
1014,15-09-01 20:00:00,21.652,22.753
1015,15-09-01 21:00:00,21.795,22.872
1016,15-09-01 22:00:00,21.915,22.944
1017,15-09-01 23:00:00,22.011,22.920
1018,15-09-02 00:00:00,22.058,22.872
1019,15-09-02 01:00:00,22.082,22.776
1020,15-09-02 02:00:00,22.082,22.681
1021,15-09-02 03:00:00,22.058,22.561
1022,15-09-02 04:00:00,22.011,22.441
1023,15-09-02 05:00:00,21.963,22.321
1024,15-09-02 06:00:00,21.891,22.178
1025,15-09-02 07:00:00,21.819,22.058
1026,15-09-02 08:00:00,21.724,21.915
1027,15-09-02 09:00:00,21.652,21.795
1028,15-09-02 10:00:00,21.557,21.676
1029,15-09-02 11:00:00,21.485,21.628
1030,15-09-02 12:00:00,21.437,21.676
1031,15-09-02 13:00:00,21.413,21.819
1032,15-09-02 14:00:00,21.437,22.034
1033,15-09-02 15:00:00,21.533,22.298
1034,15-09-02 16:00:00,21.652,22.609
1035,15-09-02 17:00:00,21.819,22.920
1036,15-09-02 18:00:00,21.987,23.208
1037,15-09-02 19:00:00,22.178,23.448
1038,15-09-02 20:00:00,22.345,23.545
1039,15-09-02 21:00:00,22.489,23.617
1040,15-09-02 22:00:00,22.585,23.617
1041,15-09-02 23:00:00,22.633,23.569
1042,15-09-03 00:00:00,22.681,23.521
1043,15-09-03 01:00:00,22.681,23.448
1044,15-09-03 02:00:00,22.681,23.352
1045,15-09-03 03:00:00,22.657,23.256
1046,15-09-03 04:00:00,22.609,23.136
1047,15-09-03 05:00:00,22.561,23.016
1048,15-09-03 06:00:00,22.513,22.896
1049,15-09-03 07:00:00,22.441,22.800
1050,15-09-03 08:00:00,22.369,22.705
1051,15-09-03 09:00:00,22.298,22.609
1052,15-09-03 10:00:00,22.226,22.513
1053,15-09-03 11:00:00,22.178,22.465
1054,15-09-03 12:00:00,22.130,22.489
1055,15-09-03 13:00:00,22.106,22.585
1056,15-09-03 14:00:00,22.130,22.800
1057,15-09-03 15:00:00,22.202,23.064
1058,15-09-03 16:00:00,22.321,23.328
1059,15-09-03 17:00:00,22.465,23.593
1060,15-09-03 18:00:00,22.609,23.785
1061,15-09-03 19:00:00,22.753,23.857
1062,15-09-03 20:00:00,22.848,23.833
1063,15-09-03 21:00:00,22.896,23.761
1064,15-09-03 22:00:00,22.920,23.665
1065,15-09-03 23:00:00,22.896,23.545
1066,15-09-04 00:00:00,22.872,23.424
1067,15-09-04 01:00:00,22.824,23.280
1068,15-09-04 02:00:00,22.753,23.136
1069,15-09-04 03:00:00,22.681,23.016
1070,15-09-04 04:00:00,22.585,22.872
1071,15-09-04 05:00:00,22.513,22.753
1072,15-09-04 06:00:00,22.417,22.609
1073,15-09-04 07:00:00,22.321,22.489
1074,15-09-04 08:00:00,22.250,22.369
1075,15-09-04 09:00:00,22.154,22.274
1076,15-09-04 10:00:00,22.082,22.178
1077,15-09-04 11:00:00,21.987,22.106
1078,15-09-04 12:00:00,21.915,22.058
1079,15-09-04 13:00:00,21.867,22.058
1080,15-09-04 14:00:00,21.843,22.106
1081,15-09-04 15:00:00,21.819,22.202
1082,15-09-04 16:00:00,21.843,22.274
1083,15-09-04 17:00:00,21.867,22.345
1084,15-09-04 18:00:00,21.915,22.393
1085,15-09-04 19:00:00,21.939,22.465
1086,15-09-04 20:00:00,21.963,22.537
1087,15-09-04 21:00:00,22.011,22.585
1088,15-09-04 22:00:00,22.058,22.585
1089,15-09-04 23:00:00,22.058,22.561
1090,15-09-05 00:00:00,22.082,22.489
1091,15-09-05 01:00:00,22.058,22.369
1092,15-09-05 02:00:00,22.011,22.250
1093,15-09-05 03:00:00,21.939,22.106
1094,15-09-05 04:00:00,21.867,21.963
1095,15-09-05 05:00:00,21.795,21.819
1096,15-09-05 06:00:00,21.700,21.676
1097,15-09-05 07:00:00,21.604,21.533
1098,15-09-05 08:00:00,21.485,21.390
1099,15-09-05 09:00:00,21.390,21.270
1100,15-09-05 10:00:00,21.294,21.151
1101,15-09-05 11:00:00,21.199,21.079
1102,15-09-05 12:00:00,21.127,21.103
1103,15-09-05 13:00:00,21.079,21.199
1104,15-09-05 14:00:00,21.103,21.366
1105,15-09-05 15:00:00,21.151,21.676
1106,15-09-05 16:00:00,21.246,22.011
1107,15-09-05 17:00:00,21.413,22.393
1108,15-09-05 18:00:00,21.628,22.800
1109,15-09-05 19:00:00,21.867,23.112
1110,15-09-05 20:00:00,22.082,23.328
1111,15-09-05 21:00:00,22.274,23.472
1112,15-09-05 22:00:00,22.417,23.521
1113,15-09-05 23:00:00,22.537,23.497
1114,15-09-06 00:00:00,22.585,23.448
1115,15-09-06 01:00:00,22.609,23.352
1116,15-09-06 02:00:00,22.609,23.232
1117,15-09-06 03:00:00,22.585,23.112
1118,15-09-06 04:00:00,22.537,22.968
1119,15-09-06 05:00:00,22.489,22.848
1120,15-09-06 06:00:00,22.417,22.705
1121,15-09-06 07:00:00,22.321,22.561
1122,15-09-06 08:00:00,22.250,22.417
1123,15-09-06 09:00:00,22.154,22.274
1124,15-09-06 10:00:00,22.058,22.154
1125,15-09-06 11:00:00,21.987,22.106
1126,15-09-06 12:00:00,21.915,22.130
1127,15-09-06 13:00:00,21.891,22.250
1128,15-09-06 14:00:00,21.915,22.465
1129,15-09-06 15:00:00,21.987,22.776
1130,15-09-06 16:00:00,22.130,23.112
1131,15-09-06 17:00:00,22.298,23.472
1132,15-09-06 18:00:00,22.489,23.809
1133,15-09-06 19:00:00,22.705,24.074
1134,15-09-06 20:00:00,22.896,24.243
1135,15-09-06 21:00:00,23.064,24.339
1136,15-09-06 22:00:00,23.184,24.363
1137,15-09-06 23:00:00,23.256,24.339
1138,15-09-07 00:00:00,23.304,24.243
1139,15-09-07 01:00:00,23.328,24.146
1140,15-09-07 02:00:00,23.304,24.026
1141,15-09-07 03:00:00,23.280,23.857
1142,15-09-07 04:00:00,23.208,23.713
1143,15-09-07 05:00:00,23.136,23.569
1144,15-09-07 06:00:00,23.064,23.424
1145,15-09-07 07:00:00,22.968,23.280
1146,15-09-07 08:00:00,22.896,23.136
1147,15-09-07 09:00:00,22.800,22.992
1148,15-09-07 10:00:00,22.705,22.872
1149,15-09-07 11:00:00,22.609,22.800
1150,15-09-07 12:00:00,22.537,22.824
1151,15-09-07 13:00:00,22.513,22.944
1152,15-09-07 14:00:00,22.537,23.160
1153,15-09-07 15:00:00,22.609,23.448
1154,15-09-07 16:00:00,22.729,23.785
1155,15-09-07 17:00:00,22.896,24.146
1156,15-09-07 18:00:00,23.088,24.460
1157,15-09-07 19:00:00,23.280,24.702
1158,15-09-07 20:00:00,23.472,24.871
1159,15-09-07 21:00:00,23.617,24.944
1160,15-09-07 22:00:00,23.737,24.944
1161,15-09-07 23:00:00,23.809,24.895
1162,15-09-08 00:00:00,23.833,24.823
1163,15-09-08 01:00:00,23.857,24.702
1164,15-09-08 02:00:00,23.833,24.605
1165,15-09-08 03:00:00,23.785,24.460
1166,15-09-08 04:00:00,23.737,24.339
1167,15-09-08 05:00:00,23.665,24.195
1168,15-09-08 06:00:00,23.617,24.074
1169,15-09-08 07:00:00,23.545,23.954
1170,15-09-08 08:00:00,23.472,23.833
1171,15-09-08 09:00:00,23.400,23.689
1172,15-09-08 10:00:00,23.328,23.521
1173,15-09-08 11:00:00,23.256,23.400
1174,15-09-08 12:00:00,23.160,23.352
1175,15-09-08 13:00:00,23.088,23.352
1176,15-09-08 14:00:00,23.064,23.472
1177,15-09-08 15:00:00,23.064,23.641
1178,15-09-08 16:00:00,23.112,23.833
1179,15-09-08 17:00:00,23.208,24.026
1180,15-09-08 18:00:00,23.304,24.219
1181,15-09-08 19:00:00,23.424,24.363
1182,15-09-08 20:00:00,23.521,24.460
1183,15-09-08 21:00:00,23.617,24.508
1184,15-09-08 22:00:00,23.689,24.484
1185,15-09-08 23:00:00,23.713,24.436
1186,15-09-09 00:00:00,23.737,24.363
1187,15-09-09 01:00:00,23.713,24.267
1188,15-09-09 02:00:00,23.665,24.146
1189,15-09-09 03:00:00,23.617,24.050
1190,15-09-09 04:00:00,23.569,23.930
1191,15-09-09 05:00:00,23.497,23.833
1192,15-09-09 06:00:00,23.424,23.713
1193,15-09-09 07:00:00,23.352,23.617
1194,15-09-09 08:00:00,23.280,23.497
1195,15-09-09 09:00:00,23.208,23.376
1196,15-09-09 10:00:00,23.136,23.256
1197,15-09-09 11:00:00,23.040,23.160
1198,15-09-09 12:00:00,22.944,23.064
1199,15-09-09 13:00:00,22.872,23.016
1200,15-09-09 14:00:00,22.800,22.992
1201,15-09-09 15:00:00,22.776,23.040
1202,15-09-09 16:00:00,22.753,23.088
1203,15-09-09 17:00:00,22.753,23.160
1204,15-09-09 18:00:00,22.776,23.208
1205,15-09-09 19:00:00,22.800,23.232
1206,15-09-09 20:00:00,22.824,23.208
1207,15-09-09 21:00:00,22.800,23.136
1208,15-09-09 22:00:00,22.776,23.016
1209,15-09-09 23:00:00,22.729,22.848
1210,15-09-10 00:00:00,22.657,22.681
1211,15-09-10 01:00:00,22.537,22.489
1212,15-09-10 02:00:00,22.417,22.298
1213,15-09-10 03:00:00,22.298,22.106
1214,15-09-10 04:00:00,22.154,21.891
